trace,determinant,max eigenvalue,iterations,min eigenvalue,iterations
-1.343131758111137,-0.883932224044,-1.82696386933,12,2.06685749039,8
1.34548582596326,-1.86848296094,2.19623798877,15,-1.17540711866,11
0.7919063264719437,-2.67450480558,2.07857830086,26,-0.777204466264,23
0.27599917402111585,-3.20710875165,1.93416949043,70,-0.603060460372,79
2.1674578290753517,2.19483539906,does not converge,,does not converge,
2.216327495947276,1.06533646331,1.51154037507,13,1.41883761809,14
-2.195124720999658,-2.35418526244,-2.98404087707,14,1.26755906631,5
-3.3852622598831155,3.09413997232,does not converge,,does not converge,
-2.0968277727112485,-2.39170161709,-2.91680911353,8,1.21955842181,12
1.019325253215936,-1.43744546171,1.81242172743,13,-1.26085793437,17
0.864114645374459,0.285756426337,does not converge,,does not converge,
0.5473167948900493,0.0111962649285,0.526034191491,4,46.9828498656,6
-0.42757890561247125,-1.26154335641,-1.35715878034,34,1.07575685351,27
-0.5057108108814323,-0.875530989318,-1.22209807582,23,1.39584278058,21
1.74097764967622,0.457319573562,1.41859532785,6,3.10198516627,10
0.5531915115661357,0.0433087351195,0.458798382318,7,10.5935935647,9
-0.614448816944908,-0.306139092494,-0.940102222407,13,3.07081899059,11
1.9145422300360377,1.40409381804,does not converge,,does not converge,
0.9926639691437895,-2.41132714593,2.12655646617,18,-0.881893321317,20
0.31932875468722566,-3.04665710906,1.91243857021,86,-0.627731780624,40
2.1567833303339605,0.579680646855,1.84209587019,9,3.17777644321,6
2.4015993815983707,3.02508885795,does not converge,,does not converge,
0.3601278000766759,-2.37989237747,1.73324753377,58,-0.728260498432,41
-1.2862941146071498,0.415334378187,does not converge,,does not converge,
1.2812966166242892,-1.85972101344,2.14735735224,16,-1.15466906542,12
0.40069964184451745,0.895248679348,does not converge,,does not converge,
0.1820900618637613,-4.20232684316,does not converge,,does not converge,
-0.525843947301945,-0.535584430817,-1.04056541412,17,1.9428311062,18
-1.082782223964645,-2.90951296913,-2.33096122046,20,0.801143253502,18
-0.9157173875705924,0.110177306548,-0.773224965753,8,-7.01802283137,8
-0.3705398257651611,-0.876904936389,-1.13986830455,32,1.29987587031,28
-1.6469860728022363,-0.778287795643,-2.03032103005,9,2.6086976452,8
-1.3739865787927568,-0.573845453596,-1.70963692154,9,2.97927087142,8
0.17170648698608604,-4.07083955796,does not converge,,does not converge,
0.7684982556519175,-0.777305030695,1.34597936479,16,-1.73162306397,13
-1.9610223013897632,-0.952723091882,-2.36402393541,11,2.48134416638,4
-2.8322590653068667,-1.20379891655,-3.20756212881,8,2.66452779828,5
2.926777876153695,4.26636282535,does not converge,,does not converge,
-0.8499209541650776,1.27266015117,does not converge,,does not converge,
1.0408764823044319,-0.781927149328,1.54649458964,16,-1.97778467721,7
-0.6466761492788793,1.60310196027,does not converge,,does not converge,
-3.0336240454341197,3.6063645536,does not converge,,does not converge,
-1.1474805284050813,2.65835747789,does not converge,,does not converge,
3.5307724634795483,3.08128949183,1.9530816578,29,0.633726369054,37
0.12544039825180553,-1.36830261823,does not converge,,-0.90193004411,94
0.3095126290620569,-1.21568949235,1.26816771721,33,-1.04317194769,49
-0.26631630111369997,-2.17478047138,-1.61389232916,81,0.742063000017,46
1.4954972592644467,0.083428578569,1.43745931726,4,17.2298072196,6
-1.3704398869583398,2.89941589565,does not converge,,does not converge,
-1.172628047964691,-4.62997297794,-2.81651378171,25,0.608337550395,19
2.5672567255197283,2.45675786812,does not converge,,does not converge,
-1.5925714302560028,0.997237897186,does not converge,,does not converge,
0.643780358741485,-0.29637240549,0.954326503254,12,-3.22005564899,11
-0.6942245088605183,0.207793864525,does not converge,,does not converge,
-0.07635358340076115,-1.75935797304,does not converge,,does not converge,
2.0394872721882082,2.35753467357,does not converge,,does not converge,
3.030040313682968,2.42700252102,does not converge,,does not converge,
-3.3675392373657194,3.32698562134,does not converge,,does not converge,
0.8838703839139059,-1.71803753194,1.82516096582,23,-1.06236785743,14
3.175187176990248,2.93789148602,does not converge,,does not converge,
-2.1225249974958067,0.796653369732,-1.63540093337,9,-2.05284648382,10
2.048322914368021,-0.446555379943,2.24705147165,6,-5.03196426651,6
-0.18389760221861273,-0.509765391523,-0.811802419632,39,1.5925265375,51
1.4149073786648625,-1.04354006885,1.95005273487,9,-1.86868551827,11
1.5526770948745723,-0.65383778525,1.89730034885,8,-2.90178118444,8
1.2141927943289788,-2.31541967617,2.2453765521,18,-0.969742650792,14
-2.6928939841551616,2.09415737927,does not converge,,does not converge,
0.5675027449805277,0.19951215618,does not converge,,does not converge,
-0.8613749510330497,-1.73838160233,-1.81774209493,22,1.04562969218,15
-1.129410775041893,0.406002279595,does not converge,,does not converge,
-1.305313636687254,-1.10719476676,-1.89085675893,7,1.70779138904,15
-0.9637683133529236,-1.61353747733,-1.8404571239,16,1.1406515404,17
0.3778817333418756,-1.59051841794,1.46418894179,29,-0.920583233435,49
-0.6681993373598027,0.196367475163,does not converge,,does not converge,
0.6954248252375002,-0.479192088611,1.12236556415,14,-2.34220419886,12
-0.7025829313443714,-0.863491174074,-1.34472993892,17,1.55729402281,16
3.2564450490907997,3.34593758144,does not converge,,does not converge,
1.2673192353591447,1.86049345605,does not converge,,does not converge,
-2.449167857988216,3.48652001984,does not converge,,does not converge,
1.8837932873749237,0.0567939789885,1.85314607729,3,32.6292679453,6
1.382078502334935,-0.759287985159,1.80317103979,7,-2.37481458237,11
-0.6835295483808537,-5.16129724624,-2.63919335815,36,0.511356725982,42
-3.2644014551586342,4.09800150275,does not converge,,does not converge,
0.727930892789824,-1.04309201895,1.44818793078,18,-1.38838114122,17
-2.4771466744718915,0.999162598451,-1.96995157583,10,-1.97159987437,8
-0.04807374756888727,-0.686512959862,does not converge,,does not converge,
0.5637256623390292,-2.59636319283,1.91766918022,22,-0.738572934203,45
1.7152694150111194,0.0313070621678,1.69681905842,4,54.199240063,4
1.9852733012629162,1.75158680402,does not converge,,does not converge,
1.6949497632744004,-0.63038060302,2.00876297602,8,-3.18659421424,7
1.2760301208259892,-3.00853805002,2.48615884767,17,-0.826376146912,17
3.0435995119116073,2.26886942932,1.73872546708,40,0.766417680079,14
-0.3258438317873873,-0.660796305804,-0.991965427843,32,1.50120727407,27
-2.249500812518272,3.29844489785,does not converge,,does not converge,
-0.5787433878367669,0.202268232209,does not converge,,does not converge,
-2.0217670685948828,-1.31224544263,-2.53866786092,10,1.93460626763,7
2.185508799683259,-0.701529479542,2.46958055804,7,-3.52027392467,6
-1.959298894613283,1.42389764046,does not converge,,does not converge,
-2.089589309475125,2.97920223364,does not converge,,does not converge,
0.043197035436801645,-1.38652083343,does not converge,,does not converge,
-2.192774385278019,3.20223595062,does not converge,,does not converge,
-1.591929396443299,-1.5080839648,-2.25940580813,6,1.49818483192,15
0.6998127354579347,1.43523815249,does not converge,,does not converge,
-1.1393218263814315,0.190650619132,-0.935547601258,5,-4.90706378938,11
-1.268276409197127,-1.38529506786,-1.97109594916,13,1.42287111231,11
0.6667732742231984,-0.0090085412937,0.680020771153,4,-75.4862190114,5
1.2741346155994648,-0.801597734636,1.73590081932,11,-2.16556993765,8
2.0193635017609624,3.71348346415,does not converge,,does not converge,
-1.6875023303677477,0.56458736157,-1.22760576035,11,-2.17432666001,11
0.6261485463287144,-2.72109277239,1.9921090429,30,-0.732112931526,32
-2.317333906150485,0.935484513931,-1.79665796606,11,-1.92057430026,8
1.1078859732753146,-0.988987573644,1.69228283948,16,-1.71114916179,7
2.031760080434038,1.34123043205,does not converge,,does not converge,
-3.4364585276866397,4.92239511014,does not converge,,does not converge,
-2.0041856573733074,0.926427976605,-1.28100116954,15,-1.38272098318,18
0.13655287291788953,-0.91999277362,1.02984386462,75,-1.11944891671,86
-3.011001198749256,3.38816727608,does not converge,,does not converge,
0.32675860476990737,-3.61170414119,2.070816838,63,-0.573348797409,71
-0.7452083274052619,0.137307499985,-0.411871950401,30,-2.99838943856,36
0.014930203155631983,-1.94654640863,does not converge,,does not converge,
-2.526840483172549,-0.908274412681,-2.84598127475,4,3.13339834621,9
-2.222965014961654,1.7617317175,does not converge,,does not converge,
-1.7258644028534555,1.02468469099,does not converge,,does not converge,
0.16411523541176098,-2.30408688897,1.60217344433,87,does not converge,
2.5051662966895147,0.267106627182,2.39357334464,6,8.96111450238,5
0.4344221508414017,-0.917519910512,1.19938712291,23,-1.3072038991,29
-0.697155810194507,-0.193445183922,-0.909786745762,7,4.70306465424,11
0.46828956978299763,-2.63138296051,1.87309097739,50,-0.711851119053,31
-2.3536117168989295,1.30858482308,-1.4530683592,18,-1.11044397113,19
-1.8417820886532565,-1.52561491695,-2.46155298566,12,1.61349090244,7
-2.188557926440063,-0.311248185806,-2.32256776976,6,7.46211114822,5
0.7317295390265328,1.66741006382,does not converge,,does not converge,
0.39460542613112315,-0.909638629141,1.17126393795,32,-1.28757926654,25
-0.29973265134883187,0.233388619782,does not converge,,does not converge,
0.5241988182155382,-1.43116973714,1.4868080846,24,-1.03887753677,30
-0.5080956364871048,-1.58856072527,-1.53976265817,28,0.969306279704,31
0.20141558737648202,-4.70053346403,does not converge,,does not converge,
0.8065071465784492,-1.7398734842,1.7825494435,26,-1.02452047898,14
-0.4616658059626304,-2.04344273938,-1.67882376661,36,0.821590098527,37
0.8741014918360568,0.0197937516788,0.850837753187,4,42.9851635195,6
1.155758970400031,0.363909061075,does not converge,,does not converge,
2.225939773917188,2.18861420363,does not converge,,does not converge,
0.6399556173612808,2.78531140392,does not converge,,does not converge,
-0.25436412433242594,-0.098516310322,-0.465854469831,13,4.72858298087,18
2.1883318049473277,1.02945291131,1.50375360439,13,1.46073170963,14
-0.9360367594267802,1.06085776792,does not converge,,does not converge,
-0.3995558692895256,-0.862400196,-1.14969374587,29,1.33309749912,26
-0.9465067746847637,-4.2065998226,-2.57815739182,27,0.612896781389,25
-0.8936092561035371,-1.65752519773,-1.80956803482,15,1.09175208109,20
2.9611462241227993,1.68628471685,2.19179299864,9,1.29978957429,12
-0.3179163794099229,-0.223061250176,-0.657296635118,16,2.94667083969,20
2.379410396918808,1.94199736831,does not converge,,does not converge,
-0.11667747782615567,-0.0434092195529,-0.274711897602,20,6.32818257205,24
-2.482801662843769,0.672049915825,-2.17362411839,7,-3.23431481748,6
-2.489823812992502,0.024620954198,-2.4798955984,3,-100.722968371,5
-0.733461686114647,1.84717370045,does not converge,,does not converge,
-0.9573725086337506,-0.897358590356,-1.54004420851,11,1.71620062912,15
-0.23695236231168426,-1.14932889862,-1.19708951106,53,1.04152007209,52
0.3730992363300909,1.7415963213,does not converge,,does not converge,
-0.6901916556515677,-1.08139934076,-1.44074783926,21,1.3322984949,15
3.466389632811687,4.36637167663,does not converge,,does not converge,
-0.4569680728466161,-1.93419454563,-1.63789750174,30,0.846782296604,41
1.1137949386555879,-0.900877520221,1.65736866432,11,-1.83972534196,11
-1.9874767627898562,0.725208819987,-1.50591687523,9,-2.07651159823,11
-2.737036320613485,2.58628301001,does not converge,,does not converge,
